"FSC-A","FSC-H","SSC-A","B515-A","G610-A","V450-A","Time"
110147,83818,71220.2,2598.96,19885,184.14,5.50154
122362,84235,109937,2825.16,18947.5,148.8,5.50321
113387,89229,93621.1,3064.62,26748.4,119.97,5.50321
165154,109911,174092,6426.42,17451.7,167.4,5.50321
114793,90630,74760.7,3685.5,25427.5,217.62,5.50321
97670.1,75632,88538.6,2191.02,14839.7,241.8,5.50321
125237,81486,108512,3416.4,25623,181.35,5.50321
93122.8,72591,63749.4,1917.24,12993.5,88.35,5.50487
181566,128998,113333,3369.6,19997.3,161.82,5.50487
136431,101099,97485.2,1739.4,16002.4,134.85,5.50653
155279,115867,106488,2439.06,18075.4,252.03,5.50986
111179,85556,137715,276.9,3133.62,306.9,5.50986
111245,83939,78246.5,2798.64,24113.7,187.86,5.51152
163329,121993,115407,4522.44,29775.6,210.18,5.51152
96538.8,71628,61409.4,166.92,1242,158.1,5.51319
102494,79164,68245.3,73.32,105.84,126.48,5.51485
120798,96235,110560,2523.3,22293.4,250.17,5.51485
118720,93318,77330.8,1916.46,8528.22,91.14,5.51485
194609,134755,116145,2673.84,27601.6,507.78,5.51651
126633,91278,73189,3359.46,20711.7,231.57,5.51651
128377,98724,102024,3371.16,27999,182.28,5.51651
111508,87491,73990,1188.72,9711.36,73.47,5.51817
95634.2,71061,70352.9,2071.68,15323,176.7,5.51817
113716,89158,82424.9,2446.86,18586.3,186.93,5.51817
94311,70613,68433.3,2418,18027.9,166.47,5.51984
116754,88329,68558.1,2541.24,18677,63.24,5.5215
100917,76519,75084.4,230.88,2128.68,166.47,5.5215
113205,87909,69957.4,1671.54,13739.8,169.26,5.5215
134919,99446,89927.8,3042,32941.6,251.1,5.52316
117711,93827,67956.7,1219.92,8559.54,64.17,5.52316
108538,84063,76362.8,2131.74,13985.5,92.07,5.52483
126673,96651,92760.7,2381.34,17686.1,159.96,5.52815
143653,103102,112183,1639.56,15138.4,108.81,5.53148
148654,104438,111447,3591.9,15540.1,119.04,5.53314
115165,92563,84417.1,1309.62,10727.6,161.82,5.53481
102158,80366,67980.1,1476.54,7416.36,167.4,5.53481
100751,79614,65814.8,70.98,181.98,71.61,5.53481
127072,98829,83105.1,1576.38,22602.8,227.85,5.53647
102675,84733,72249.8,3703.44,21020.6,117.18,5.53647
160315,107408,136619,3407.82,24101.8,558.93,5.53813
130156,96885,116684,3098.94,23812.9,229.71,5.53813
116749,87172,74639,1494.48,12324.4,136.71,5.5398
98439.5,72768,80187.1,1425.06,11765,164.61,5.5398
107413,81026,98906.3,2554.5,25130.5,213.9,5.5398
93768.3,75665,79031.9,1806.48,10991.2,135.78,5.5398
92129.8,74476,75890.9,1010.1,9210.78,153.45,5.54146
107085,81038,76040.6,2031.12,14253.8,146.01,5.54146
94396.3,73094,76979,2094.3,17693.1,146.01,5.54146
112973,88779,80854,1120.86,9266.94,145.08,5.54312
90360.2,71698,70187.5,1249.56,11622.4,107.88,5.54312
134013,104390,96308.9,500.76,4402.62,234.36,5.54312
78902,59646,67714.1,104.52,934.74,169.26,5.54478
207369,123749,147959,2528.76,16572.6,635.19,5.54478
93187.6,63612,78800.3,765.96,9304.74,302.25,5.54478
123840,97754,77376.8,2560.74,18279,198.09,5.54478
152879,118511,94583.6,1365,12241.8,252.96,5.54478
118314,94722,103976,3407.82,24421,128.34,5.54645
96941.7,75267,74080.5,2865.72,17864.3,136.71,5.54645
149109,116902,102150,1549.86,11097,248.31,5.54645
171735,125138,98618.5,390,3233.52,241.8,5.54645
191504,136366,135745,4857.06,29487.2,306.9,5.54645
90373.6,69734,66484.9,64.74,149.04,179.49,5.54811
124124,91934,89441.8,1687.14,15474.2,189.72,5.54977
129201,100410,78216.1,2534.22,14438.5,141.36,5.54977
108068,86254,66932.6,2446.86,13476.8,159.03,5.55144
95454.9,76710,71309.2,2011.62,14104.3,99.51,5.55144
153232,116049,103583,151.32,304.56,220.41,5.5531
139365,101611,119158,932.1,14024.3,247.38,5.55643
102115,79045,77798,2137.2,17415.5,179.49,5.55643
114584,84260,72337.2,2006.16,14989.3,186,5.55643
135829,107054,95844.8,3254.94,20383.9,188.79,5.55643
122463,94698,74807.5,2900.82,14203.1,189.72,5.55809
110344,90195,69501.9,712.14,10894.5,143.22,5.55809
108093,82074,69530.8,2995.2,24780.6,156.24,5.55809
121304,93239,74482.2,894.66,5414.04,167.4,5.56142
104089,82282,60811.1,1808.04,12906.5,172.05,5.56142
151379,108298,84964.6,5889.78,46322.8,326.43,5.56308
145923,100060,119803,522.6,5315.22,169.26,5.56474
153062,118497,80990.5,5094.96,67909.3,204.6,5.56474
92734.9,72096,146179,3167.58,18733.1,443.61,5.56474
141488,97900,102980,3695.64,29477,258.54,5.57139
91001.7,71723,88118.9,1192.62,7480.08,220.41,5.57139
131371,96743,113882,3077.1,25109.5,159.03,5.57306
123604,89023,71355.2,3131.7,25118.6,251.1,5.57472
146626,102002,117111,3159.78,26520.5,226.92,5.57472
117791,90969,67809.3,293.28,3411.18,141.36,5.57638
97814.6,80850,70831,2653.56,17186.6,97.65,5.57638
103496,82483,79648.1,2205.84,16513.7,132.99,5.57971
147831,114669,83495.1,1355.64,7625.34,129.27,5.57971
128860,95518,102962,2648.1,23281.6,156.24,5.57971
113154,90182,72308.3,2157.48,14841.4,147.87,5.58137
126014,97851,78372.1,117.78,140.94,147.87,5.58137
101482,83079,73310.6,3348.54,19507,197.16,5.58304
95188.7,78898,74897.2,2078.7,14452.6,266.91,5.58304
115561,89462,72263.9,2706.6,13335.8,140.43,5.5847
150008,116620,88156.4,2744.82,26305,175.77,5.5847
111222,90627,77103.8,946.14,8985.6,158.1,5.5847
98561.2,80686,67083.9,1959.36,15650.3,104.16,5.58636
140613,105014,124450,1453.14,8924.58,259.47,5.58636
92766.5,69390,74820.7,2073.24,13815.9,141.36,5.58969
81088,68087,61279.1,2062.32,17011.6,127.41,5.58969
133854,98412,85435,2024.88,17295.7,196.23,5.58969
91672.4,73257,65981,1013.22,14492,143.22,5.59301
157509,120004,84702.5,2807.22,20090.7,147.87,5.59468
115340,91093,67630.7,2120.04,13864.5,134.85,5.59468
130016,94437,113841,1849.38,19389.2,235.29,5.59468
71450.8,52257,100096,1405.56,16105.5,206.46,5.59468
112377,89577,70031.5,2260.44,14032.4,114.39,5.59634
107250,78956,112656,1226.94,11334.6,223.2,5.59634
110813,83230,75324.6,2209.74,17755.7,176.7,5.598
136987,104378,97010.2,2692.56,16865.3,81.84,5.598
147013,110336,122301,269.88,2435.94,301.32,5.598
108172,85788,75720.8,1916.46,14145.8,184.14,5.59967
128961,96618,73866,3276,22916,180.42,5.60632
98106.9,75554,70976.9,813.54,5996.7,177.63,5.60632
129690,95294,94257.5,2953.86,23531.6,180.42,5.60798
121322,92809,102558,2368.86,22750.7,293.88,5.60798
148556,114174,84640.9,1784.64,8799.84,104.16,5.60798
101957,78986,68583.1,1150.5,9978.66,201.81,5.61131
106652,82437,67745.3,2953.86,23882,171.12,5.61297
166191,117430,105715,4560.66,16290.7,114.39,5.61297
146730,97214,119413,4483.44,36839.3,410.13,5.61463
116128,91683,71313.1,2571.66,15114.1,127.41,5.6163
170016,128557,116490,2782.26,19826.6,332.01,5.6163
149775,113818,109141,4516.2,31783.9,166.47,5.61796
137282,103942,105169,2472.6,14837.6,116.25,5.61796
179408,127784,148790,7118.28,48153.4,362.7,5.62129
80802.8,64394,63988.1,1811.16,14928.8,166.47,5.62129
90958.2,72800,54568,2260.44,16080.7,186,5.62129
154165,108136,152707,5069.22,44948.5,482.67,5.62295
95609,74697,73809.8,76.44,168.48,115.32,5.62461
139174,103462,82143.4,2774.46,23660.1,241.8,5.62461
193874,134963,100749,4527.9,63394.4,294.81,5.62794
179146,129010,145978,4295.46,36005.6,302.25,5.62794
170239,116763,88136.1,2727.66,14067.5,170.19,5.62794
126688,96085,68716.4,2126.28,12444.8,322.71,5.6296
159683,113158,95013.4,3986.58,22086,126.48,5.6296
101845,83490,86172.1,1750.32,16613.6,271.56,5.6296
105245,83031,68688.4,1386.06,10333.4,125.55,5.63127
91400.6,63326,66057.4,905.58,6301.8,184.14,5.63127
106343,82507,67569.1,3350.88,25000.4,158.1,5.63127
130193,80747,101054,4415.58,21938,103.23,5.63127
119849,91942,106270,2517.06,30992.8,377.58,5.63293
94930.4,76008,67668.1,1062.36,7483.32,53.94,5.63293
123962,93419,102008,1825.98,17500.9,161.82,5.63459
101247,80696,69386.5,1712.1,13317.5,162.75,5.63459
152557,117443,102012,2830.62,21193.4,269.7,5.63626
100286,77586,70675,2583.36,17204.9,100.44,5.63626
111267,85719,75273.1,1972.62,13426,105.09,5.63792
101184,81432,59453.9,1113.84,7653.42,179.49,5.63792
128997,94949,95111.6,127.14,974.7,286.44,5.63958
128283,89614,81496,3821.22,28989.9,209.25,5.63958
104106,81190,77430.6,1747.2,14213.3,103.23,5.63958
105529,79309,97270.7,1609.14,11202.8,126.48,5.64124
85743.4,69098,55600,1549.86,12549.1,126.48,5.64124
94752.6,73967,69531.5,641.94,9205.92,148.8,5.64124
127647,97559,77740.3,1018.68,15417,222.27,5.64291
111385,87943,78521,2473.38,19814.2,98.58,5.64457
123012,97205,74844.9,2118.48,13335.8,116.25,5.64457
119307,87918,99836.9,3253.38,23709.2,199.02,5.64457
117308,93415,77730.1,1180.14,7669.08,148.8,5.64457
101819,79461,101684,2393.04,19870.9,201.81,5.64457
133704,105093,86039.5,3006.9,17808.1,159.03,5.64623
168274,128289,113662,403.26,4374.54,287.37,5.6479
116055,86206,74857.4,98.28,162,224.13,5.65122
123310,94168,98671.6,1941.42,15271.2,335.73,5.65122
87611.8,71736,65032.5,2576.34,18121.3,100.44,5.65122
154481,112190,98708.2,1657.5,9370.62,204.6,5.65122
100878,81712,65027.8,2488.98,15941.3,144.15,5.65122
147747,106246,101409,1902.42,8874.36,126.48,5.65289
152837,118831,93808.3,4005.3,29230.7,256.68,5.65289
114055,90063,81349.3,869.7,7151.22,304.11,5.65455
129085,93794,96060.1,4236.96,30990.1,212.97,5.65621
118246,89476,80958.5,2672.28,19216.4,108.81,5.65621
92930.1,72278,82857.1,2360.28,19622.5,195.3,5.65954
145405,116122,83297,2858.7,16966.8,186,5.66287
107054,84275,68086.2,2003.82,7568.1,137.64,5.66287
84355.4,67288,60058.4,2823.6,16610.4,205.53,5.66287
140810,103171,99755,3461.64,26032.3,149.73,5.66453
102961,80353,76322.2,3475.68,25978.9,227.85,5.66453
191623,132430,122067,1920.36,12612.8,265.98,5.66453
83081.9,67611,63809.5,1444.56,9727.02,153.45,5.66619
138672,106323,84949,4102.8,24703.9,178.56,5.66619
167199,118530,141928,125.58,212.22,217.62,5.66785
169829,122182,127849,4116.06,31776.8,314.34,5.66785
112692,87226,68069.8,1913.34,14130.2,259.47,5.66785
120116,71362,130406,4712.76,21077.3,452.91,5.66785
128394,94623,99681.7,3183.18,23913.4,240.87,5.66952
98522.5,75795,56560.1,839.28,6492.42,170.19,5.66952
149160,102108,87876.4,3147.3,22849.6,316.2,5.67118
133902,99374,99577.9,4151.94,30893.4,345.96,5.67118
109330,81036,99235.5,2345.46,20180.9,154.38,5.67118
132549,101010,72189,2189.46,11079.2,94.86,5.67284
103334,79708,76887.7,3644.94,32249.3,139.5,5.67451
115952,81853,88182.9,2301,20332.6,192.51,5.67451
117701,92260,70320.9,3590.34,18195.8,104.16,5.67451
134351,106656,83166.7,2059.98,12011.2,148.8,5.67451
83307.9,67792,61663.7,1421.16,13507,56.73,5.67617
84659.6,66221,53504.9,373.62,4715.28,147.87,5.67617
160394,112001,87948.9,2031.12,14790.1,172.05,5.67617
166810,118493,130556,3452.28,39298.5,451.98,5.67783
93057.3,74338,76079.6,2559.18,29014.2,147.87,5.67783
85015.1,67639,56112.4,2680.08,14605.9,123.69,5.67783
150991,101308,111442,5076.24,37005.1,374.79,5.6795
128018,97135,91919.1,934.44,12349.3,165.54,5.68116
103361,83831,60311.9,2052.18,13550.2,175.77,5.68282
112057,86277,63150.4,804.96,7070.22,169.26,5.68282
91016.7,71306,58659.9,1177.02,9237.24,197.16,5.68282
112082,82913,80003.8,2918.76,24620.2,224.13,5.68282
100362,81862,83933.5,1739.4,9819.9,290.16,5.68282
139505,109043,84877.3,424.32,3628.26,156.24,5.68282
140208,110127,83403.1,1627.08,19891.4,104.16,5.68282
109454,79379,82459.3,112.32,488.7,158.1,5.68448
90027.6,69918,62910.9,496.08,4373.46,120.9,5.68448
99869.4,78254,63625.4,1016.34,8906.76,146.94,5.68615
141681,107583,108634,1995.24,17524.1,163.68,5.68615
129182,98302,85515.3,1644.24,7014.6,92.07,5.68615
153590,87027,126292,3318.12,27608.6,207.39,5.68615
139920,103558,85297.7,2500.68,16428.4,186.93,5.68615
113762,90595,153375,2136.42,20387.7,111.6,5.68781
101479,78562,68197.7,1964.82,17165.5,136.71,5.68781
207773,131506,142749,3306.42,14375.9,179.49,5.68947
136412,101398,96160.7,2265.9,12898.4,358.05,5.6928
104202,79699,74160.1,1602.9,12295.8,116.25,5.6928
84174.5,66462,56640.5,352.56,1944,58.59,5.6928
108499,79694,95107.7,2788.5,19205.1,218.55,5.6928
127309,98487,85952.9,2509.26,12754.8,108.81,5.6928
124314,90242,112144,2637.96,21475.3,183.21,5.6928
140306,107496,76355,2033.46,13910.4,151.59,5.69613
101510,81026,78313.6,2286.96,15276.6,164.61,5.69779
167208,120710,117954,1978.86,11770.9,123.69,5.69779
133586,100419,100403,3588.78,22764.8,153.45,5.69779
129226,99906,77973.5,1035.06,6888.78,132.99,5.69779
132728,94375,76795.7,1990.56,15280.9,227.85,5.69945
132226,91301,112368,1178.58,19657.1,231.57,5.70112
149658,106298,112815,2259.66,30484.1,330.15,5.70112
131515,99093,83889,1833,15336,211.11,5.70278
89024.3,69101,65789.9,1622.4,12396.2,204.6,5.70278
154248,113795,98233.2,2084.16,16643.3,297.6,5.70444
128896,97684,96339.4,2029.56,22450,129.27,5.70611
155716,114875,100359,2094.3,8335.98,63.24,5.70611
134936,107309,81407,238.68,1125.9,123.69,5.70611
163181,122434,118058,4913.22,29831.8,216.69,5.70777
117990,88658,97498.4,346.32,2883.6,183.21,5.70777
100406,79126,73327.8,3444.48,25825,166.47,5.70777
117543,89066,84108.2,524.94,7303.5,168.33,5.70943
92124.3,71185,74686.6,1489.02,11538.7,183.21,5.71276
99874.2,74974,74576.6,1524.12,14280.3,115.32,5.71276
104483,82402,56635,2922.66,19831.5,51.15,5.71276
134595,98204,102878,2570.88,14092.4,103.23,5.71276
113439,88620,78173.9,2611.44,20759.8,192.51,5.71608
130468,95678,106060,4551.3,33966.5,224.13,5.71608
122538,94239,69539.3,1528.02,12600.9,219.48,5.71608
149604,112247,104777,4330.56,32472.4,250.17,5.71608
103391,78851,62673,760.5,7277.04,84.63,5.71941
98012.1,73327,100283,1804.92,4751.46,145.08,5.71941
142146,104202,92020.5,2595.06,11440.4,160.89,5.72107
121799,87502,96209.9,2822.82,13866.7,63.24,5.72107
110638,85079,77475.8,3901.56,29023.4,155.31,5.72274
86015.2,61390,114070,2236.26,14068.1,125.55,5.72274
126695,90162,88820.2,3754.14,27480.6,281.79,5.7244
111666,87651,73215.5,917.28,7326.72,245.52,5.72606
119210,85542,95728.6,2247.18,27082.1,212.04,5.72606
118850,87206,110230,3912.48,32482.1,266.91,5.72606
96705.5,74805,77789.4,148.98,1301.4,133.92,5.72606
100938,72270,68206.3,3396.9,21262.5,326.43,5.72773
100700,79428,69669.6,95.16,78.84,193.44,5.72773
90469.2,70800,75376.1,93.6,534.06,173.91,5.72773
160103,111136,117630,3747.12,23046.1,244.59,5.72773
117708,89769,81095,1794.78,19063.1,135.78,5.72773
101073,70536,84470.1,4249.44,28835.5,163.68,5.72773
168069,121905,112265,2987.4,25452.4,161.82,5.72939
126157,96238,82110.6,2367.3,21083.2,147.87,5.73105
113069,82092,79307.3,3049.8,17620.2,111.6,5.73272
165754,122376,117672,1522.56,10206,208.32,5.73272
96331.8,74609,62850.1,1872,15024.4,107.88,5.73272
93483.1,71696,63582.5,1948.44,13278.6,152.52,5.73272
117613,92305,74088.3,1944.54,16621.7,173.91,5.73272
83900.4,69665,64817.2,814.32,6345.54,132.06,5.73604
145836,105106,103374,3595.8,18313,154.38,5.73604
152997,116088,110928,2654.34,22753.4,276.21,5.73604
75570.6,62995,79405.6,1131.78,11625.1,132.06,5.73604
93641.9,76273,99989.8,1523.34,11021.9,97.65,5.73604
153345,108263,105431,4875.78,25189.4,106.02,5.7377
107314,87372,69368.5,2388.36,16874.5,133.92,5.7377
135524,107290,81453.1,3933.54,23797.8,242.73,5.73937
102199,81289,70177.4,2049.84,14042.7,257.61,5.73937
128855,89743,98017.9,1884.48,5329.8,79.98,5.74103
119320,92614,88118.9,1274.52,10904.2,273.42,5.74103
92999.6,73527,77920.4,1832.22,12828.8,175.77,5.74103
128142,97403,78301.1,2314.26,17063.5,147.87,5.74269
102579,79602,76052.3,1826.76,13489.2,141.36,5.74269
151354,107950,91994.8,3268.2,14538.4,136.71,5.74436
101029,78779,61827.5,1934.4,11320.6,132.99,5.74602
122497,92982,86998.9,1607.58,26316.4,129.27,5.74768
68769.5,49514,85820.3,1723.02,10109.9,423.15,5.74935
122227,94738,88416.9,3816.54,26980,208.32,5.74935
109482,84514,75784.8,2207.4,18539.3,141.36,5.74935
164525,122007,116038,3683.94,22649.8,237.15,5.75101
124753,91439,87928.6,3287.7,24224.9,167.4,5.75267
84456.5,67780,67049.6,826.8,12181.3,161.82,5.75267
90250.4,70800,84717.4,903.24,8446.14,147.87,5.75434
86354.9,70574,60921.9,1794.78,12570.1,71.61,5.756
96013.4,75756,86765.6,2036.58,18994.5,141.36,5.756
133981,102297,86182.2,1038.96,10942.6,236.22,5.756
165025,120245,114449,1611.48,15065.5,216.69,5.756
93005.9,72265,69740.6,866.58,6899.04,182.28,5.756
103117,80590,62126.2,899.34,6521.58,178.56,5.75766
117359,89885,79907.1,1671.54,19213.2,241.8,5.75766
131582,95200,106573,2782.26,23816.2,208.32,5.75766
100603,80740,82637.9,2997.54,26266.1,205.53,5.75766
104301,79921,75011,2445.3,21285.2,170.19,5.75766
93341.7,73007,117820,411.84,4599.72,281.79,5.75766
103318,82208,87547.2,4033.38,32576,217.62,5.75766
169258,119081,114126,852.54,3841.02,107.88,5.75766
103741,76343,86238.4,2243.28,14612.4,169.26,5.76099
104978,82668,112318,1643.46,16451.6,111.6,5.76099
113869,90028,92024.4,2200.38,18497.7,252.96,5.76099
167838,119948,93741.2,4145.7,27662.6,253.89,5.76099
113369,86481,82860.2,1719.12,15800.4,196.23,5.76265
118457,91983,79996.8,3761.16,29910.1,141.36,5.76265
102224,79754,72084.5,1330.68,9423,106.95,5.76598
90653.3,67581,73285.7,3267.42,23633.6,183.21,5.76764
111468,82532,85010.6,4737.72,32300.1,316.2,5.7693
172944,123918,118265,3291.6,17073.7,127.41,5.77097
132111,103347,117348,1265.16,10242.2,184.14,5.77097
96056.1,74672,70531.5,1163.76,9617.4,140.43,5.77263
108232,85230,70115,4085.64,31802.8,157.17,5.77263
71523.4,59667,49992.5,1744.86,13807.3,119.97,5.77263
104973,82162,62066.2,1382.94,11145.6,138.57,5.77263
126979,98220,83208.8,3446.82,29604.4,135.78,5.77263
145332,99174,121221,3055.26,23047.2,224.13,5.77429
95290.6,69302,61825.9,1264.38,11151,133.92,5.77596
137964,102910,105498,2508.48,25658.1,257.61,5.77596
88506.9,67862,92625,1912.56,24673.1,131.13,5.77928
106294,79558,86278.9,3762.72,28623.2,248.31,5.77928
110193,82234,87388.9,512.46,4998.78,159.03,5.77928
91815.4,71760,65935,1783.86,13532.9,114.39,5.78095
102852,81555,67765.6,3224.52,21208,153.45,5.78261
145216,106054,88389.6,5920.2,55958,239.01,5.78261
118090,99386,87274.2,1038.18,6881.22,223.2,5.78261
100452,80998,68438,621.66,3517.02,105.09,5.78261
147829,103116,89191.4,1255.8,9312.3,338.52,5.78427
87858.3,68873,62386.7,1148.94,13444.9,78.12,5.78926
107602,80502,75121,1579.5,11045.2,220.41,5.78926
101822,76050,72670.3,2471.82,13979.5,78.12,5.79092
100362,76036,67473.9,1568.58,14521.7,185.07,5.79092
123231,95085,100110,3967.86,26686.3,164.61,5.79259
128531,98315,90642.2,417.3,4869.72,285.51,5.79259
130791,94784,91419.1,1774.5,25035.5,184.14,5.79259
120955,92498,73142.9,1870.44,11626.2,124.62,5.79259
125935,100360,90958.1,3835.26,24337.8,161.82,5.79425
135814,100681,110592,1768.26,12938.4,215.76,5.79591
100373,78261,70475.3,2781.48,15900.3,127.41,5.79591
97544.5,79811,66190,762.06,4170.96,124.62,5.79758
113969,89647,59684,1818.18,8524.98,93,5.79924
76611,64570,88979.3,1893.06,15943.5,213.9,5.79924
130215,99320,84976.3,2254.2,15138.9,183.21,5.8009
102450,76955,100079,297.18,1989.9,200.88,5.8009
97238.7,77311,56117.1,1918.02,13420.1,167.4,5.80257
142172,97294,112306,4263.48,32029.6,150.66,5.80257
133884,85155,89990.2,3065.4,16950.1,261.33,5.80423
89869.6,73611,58888.4,1824.42,14356.4,65.1,5.80423
110435,88919,68835.8,1920.36,14348.3,123.69,5.80423
150775,110622,100200,4984.98,31779.5,152.52,5.80423
168046,122936,102543,3974.1,19428.7,261.33,5.80589
96866.6,77006,94794.2,3830.58,24056.5,237.15,5.80589
127512,94204,112747,2795.52,24826,163.68,5.80756
108489,84043,77578,2819.7,15927.3,115.32,5.80922
110925,82866,93358.2,2588.82,21818.7,245.52,5.81088
100708,75759,94146.8,129.48,1306.26,165.54,5.81088
177665,119745,119164,4484.22,14745.8,213.9,5.81088
134462,97954,110849,2875.08,26753.2,254.82,5.81421
88950.1,70429,52806,1763.58,12666.2,156.24,5.81421
133076,95864,110765,4532.58,33701.4,251.1,5.81587
98738.9,81171,67670.5,1116.96,7336.44,127.41,5.81753
71419.2,58146,52901.9,840.06,7954.2,133.92,5.81753
104820,82155,95084.3,2717.52,38186.6,196.23,5.81753
119401,97147,109810,1973.4,13523.2,182.28,5.81753
139484,105122,108519,2430.48,27323.5,193.44,5.8192
148769,104883,107242,6059.82,29586.6,170.19,5.8192
127716,101087,85488.8,95.16,122.58,188.79,5.8192
85025.3,67743,76795.7,2271.36,16980.8,85.56,5.8192
151039,109083,108319,1959.36,12544.7,86.49,5.82086
125663,88379,90192.2,2539.68,21015.7,306.9,5.82419
147155,102943,85346.8,1348.62,12003.1,307.83,5.82585
99194.8,75262,78863.5,2127.84,16379.3,158.1,5.82585
126959,93401,77936.8,2835.3,21029.2,139.5,5.82585
119433,78506,97699.7,3693.3,23996,239.94,5.82751
120270,87210,91815.4,3158.22,39602.5,204.6,5.82751
68006.4,52668,49937.9,115.44,995.76,193.44,5.82917
90627.2,71515,54235,1308.06,11504.2,102.3,5.82917
89406.7,71706,70331,2506.92,20200.9,179.49,5.82917
80652.7,66066,67642.4,3731.52,25536.6,138.57,5.82917
96558.5,72939,69632.2,2169.96,11391.3,58.59,5.83084
125731,94319,95478.2,3757.26,27939.6,182.28,5.83084
106539,80730,74513.4,2715.96,19151.1,148.8,5.83084
160104,114091,136150,1415.7,19246.7,289.23,5.8325
109752,85542,76430.6,684.84,3322.08,141.36,5.8325
140583,105674,98163,2913.3,23875,219.48,5.8325
103222,82657,81757.3,978.9,9293.94,112.53,5.83416
109981,85971,74593,1306.5,12751.6,111.6,5.83416
130760,90424,92931.5,117.78,219.24,163.68,5.83915
106258,82142,99066.2,2232.36,19573.4,184.14,5.83915
130314,100277,84587.9,2972.58,12933.5,182.28,5.83915
153328,113087,119395,264.42,2849.58,213.9,5.84082
90542.7,75830,58111.6,3778.32,22459.7,185.07,5.84082
101717,79068,73507.2,2145,10958.8,86.49,5.84082
